Customer ID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Contract,Churn
8496-EJAUI,Male,25,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Credit card (automatic),73.85,1424.5,Month-to-month,Yes
0794-YVSGE,Male,26,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,No,Bank transfer (automatic),20.3,1401.15,Two year,No
5423-BHIXO,Female,27,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Electronic check,54.2,1739.6,Month-to-month,No
6908-VVYHM,Male,28,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes,Electronic check,90.65,5931,Month-to-month,No
2959-EEXWB,Female,29,0,Yes,Yes,45,No,No ,DSL,Yes,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),50.9,2333.85,Month-to-month,No
1839-UMACK,Male,30,0,No,No,42,Yes,Yes,No,No ,No ,No ,No ,No ,No ,No,Electronic check,25.05,949.85,One year,No
3030-YDNRM,Male,31,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.85,572.45,Month-to-month,No
7321-KKSDU,Male,32,0,No,Yes,32,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Mailed check,20.5,696.8,Two year,No
3402-XRIUO,Female,33,1,Yes,No,22,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Mailed check,63.55,1381.8,Month-to-month,No
3132-TVFDZ,Male,20,1,Yes,No,57,No,No ,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,44.85,2572.95,Month-to-month,Yes
8286-AFUYI,Male,20,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,No,Electronic check,47.95,47.95,Month-to-month,No
8080-DDEMJ,Male,20,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,No,Electronic check,45.1,45.1,Month-to-month,Yes
8356-WUAOJ,Female,20,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Yes,Electronic check,45.0,45,Month-to-month,No
6365-MTGZX,Male,21,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Electronic check,96.0,2122.45,Month-to-month,Yes
1349-WXNGG,Male,22,0,No,No,1,Yes,No,No,No,No,No,No,No,No,No,Bank transfer (automatic),20.05,20.05,Month-to-month,Yes
8058-DMYRU,Male,23,1,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes,Electronic check,90.05,4931.8,Month-to-month,No
9350-ZXYJC,Female,24,0,No,No,4,Yes,Yes,No,No,No,No,No,No,No,Yes,Credit card (automatic),25.3,116.95,Two year,No
6990-YNRIO,Male,25,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),108.65,6937.95,Two year,Yes
8958-JPTRR,Female,26,0,Yes,No,56,Yes,Yes,No,No,No,No,No,No,No,No,Electronic check,24.3,1261.7,One year,No
6959-GQEGV,Male,27,0,No,No,45,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,75.95,3273.8,Month-to-month,No
3173-WSSUE,Female,28,0,Yes,Yes,71,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Credit card (automatic),19.7,1415.85,Two year,No
1265-HVPZB,Male,29,0,Yes,No,59,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,No,Credit card (automatic),66.4,3958.2,One year,No
4115-UMJFQ,Male,30,0,No,No,69,No,No,DSL,No,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),35.75,2492.25,One year,No
7369-TRPFD,Male,31,0,No,No,19,Yes,No,No,No,No,No,No,No,No,No,Mailed check,18.8,279.2,One year,No
1098-KFQEC,Female,32,0,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,No,Credit card (automatic),19.4,1083,Two year,No
7190-XHTWJ,Female,33,0,No,No,38,Yes,No,No,No,No,No,No,No,No,No,Mailed check,19.3,755.5,One year,No
0621-TWIEM,Male,20,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Yes,Electronic check,45.55,402.6,Month-to-month,Yes
3537-RYBHH,Female,21,1,Yes,No,47,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,Credit card (automatic),67.45,3252,Month-to-month,No
2485-ITVKB,Female,22,0,Yes,No,2,No,No,DSL,No,No,No,No,No,Yes,Yes,Electronic check,35.1,68.75,Month-to-month,Yes
3669-OYSJI,Male,23,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,No,Credit card (automatic),46.2,46.2,Month-to-month,Yes
1612-EOHDH,Female,24,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,No,Electronic check,45.15,45.15,Month-to-month,Yes
6702-OHFWR,Male,25,1,No,No,1,No,No,DSL,No,Yes,Yes,No,No,Yes,Yes,Electronic check,43.3,43.3,Month-to-month,Yes
5296-BFCYD,Male,26,0,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,Yes,Mailed check,20.1,936.85,Two year,No
4510-PYUSH,Female,27,1,No,No,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),57.15,2250.65,Month-to-month,Yes
9359-JANWS,Female,28,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,Credit card (automatic),58.9,3857.1,Two year,No
7517-SAWMO,Female,29,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,Electronic check,73.2,1441.1,Month-to-month,Yes
4143-HHPMK,Male,30,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,Electronic check,85.35,4338.6,Month-to-month,Yes
3279-DYZQM,Male,31,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,No,Mailed check,19.45,1378.45,Two year,No
7054-LGEQW,Female,32,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,No,Mailed check,45.95,45.95,Month-to-month,Yes
0523-VNGTF,Female,33,1,No,No,52,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Electronic check,50.5,2566.3,Month-to-month,No
9575-IWCAZ,Male,34,0,Yes,No,6,Yes,Yes,No,No,No,No,No,No,No,No,Mailed check,25.1,171,One year,No
7105-MXJLL,Female,35,1,Yes,No,26,Yes,No,DSL,No,No,Yes,No,No,Yes,No,Mailed check,60.7,1597.4,One year,No
7064-FRRSW,Male,36,1,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,99.0,4744.35,One year,No
7940-UQQUG,Female,20,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),104.4,6721.6,One year,No
0923-PNFUB,Female,21,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,No,Electronic check,83.75,247.25,Month-to-month,Yes
3961-SXAXY,Male,22,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Yes,Bank transfer (automatic),44.05,44.05,Month-to-month,No
7010-BRBUU,Male,23,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,No,Credit card (automatic),24.1,1734.65,Two year,No
3566-HJGPK,Male,24,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Yes,Mailed check,45.55,45.55,Month-to-month,No
3062-ICYZQ,Female,25,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Electronic check,93.8,4539.35,Month-to-month,No
9938-PRCVK,Female,26,0,Yes,Yes,41,Yes,No,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.7,804.25,Two year,No
0973-KYVNF,Female,27,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),70.65,5011.15,Two year,No
5129-HHMZC,Female,28,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Credit card (automatic),86.45,3574.5,Two year,No
9637-CDTKZ,Male,29,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),114.1,8086.4,Two year,No
3946-JEWRQ,Male,30,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Credit card (automatic),95.2,4563,One year,No
7873-CVMAW,Male,20,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),88.55,6362.35,Two year,No
0463-WZZKO,Male,21,0,No,No,3,Yes,No,No,No ,No ,No ,No ,No ,No ,Yes,Credit card (automatic),20.75,67.1,Month-to-month,No
3494-JCHRQ,Male,22,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,70.05,70.05,Month-to-month,Yes
6474-FVJLC,Male,23,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,86.0,165.45,Month-to-month,Yes
4524-QCSSM,Male,24,0,No,No,26,No,No ,DSL,Yes,Yes,No,No,No,Yes,Yes,Bank transfer (automatic),44.65,1156.55,Month-to-month,No
5832-EXGTT,Male,25,0,Yes,Yes,29,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,Mailed check,60.2,1834.15,Month-to-month,No
8840-DQLGN,Female,26,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Bank transfer (automatic),100.5,3653.35,Month-to-month,Yes
2039-JONDJ,Male,27,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Bank transfer (automatic),55.45,1477.65,One year,No
7217-JYHOQ,Male,28,0,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Credit card (automatic),70.3,1706.45,Month-to-month,No
6695-FRVEC,Male,29,0,Yes,Yes,67,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Yes,Bank transfer (automatic),60.4,3953.7,Two year,No
4547-LYTDD,Female,20,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,Electronic check,72.65,1194.3,Month-to-month,Yes
9894-QMIMJ,Female,20,0,No,No,23,Yes,No,DSL,No,Yes,Yes,No,No,No,No,Bank transfer (automatic),55.8,1327.85,One year,No
8069-YQQAJ,Male,20,0,No,No,14,No,No,DSL,No,Yes,No,No,No,No,Yes,Mailed check,31.1,419.7,Month-to-month,No
6770-XUAGN,Female,20,0,Yes,Yes,1,Yes,No,No,No ,No ,No ,No ,No ,No ,Yes,Electronic check,21.0,21,Month-to-month,Yes
4193-ORFCL,Female,20,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,No,Mailed check,45.1,45.1,Month-to-month,Yes
1636-NTNCO,Male,21,1,No,No,4,No,No,DSL,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),50.95,207.35,Month-to-month,No
3466-WAESX,Male,22,0,No,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Electronic check,69.1,1083.7,Month-to-month,No
9281-PKKZE,Female,23,0,Yes,No,46,No,No,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,43.95,2007.85,Month-to-month,No
3638-VBZTA,Male,24,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),86.5,5882.75,Two year,No
7459-IMVYU,Male,25,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Electronic check,69.95,2657.55,Month-to-month,No
7776-QWNFX,Male,26,1,Yes,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Yes,Bank transfer (automatic),50.4,1527.5,Month-to-month,Yes
6689-TCZHQ,Female,27,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,Electronic check,78.95,378.4,Month-to-month,Yes
8563-OYMQY,Male,28,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),90.95,1612.2,Month-to-month,No
0754-EEBDC,Male,29,0,Yes,Yes,4,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Mailed check,19.9,76.65,Two year,No
5777-ZPQNC,Female,30,0,No,No,12,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Electronic check,20.15,260.7,One year,No
1951-IEYXM,Male,31,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),90.6,6441.85,Two year,No
3318-NMQXL,Male,32,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,92.0,266.8,Month-to-month,No
3143-ILDAL,Male,33,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Electronic check,94.45,5124.6,Month-to-month,Yes
1022-RKXDR,Female,34,0,No,No,41,Yes,Yes,No,No,No,No,No,No,No,Yes,Mailed check,24.85,962.25,One year,No
2361-FJWNO,Male,35,0,No,No,40,No,No ,DSL,No,Yes,No,Yes,No,No,No,Credit card (automatic),36.0,1382.9,One year,No
2272-UOINI,Female,20,0,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Electronic check,78.5,571.05,Month-to-month,No
8232-UTFOZ,Male,20,0,No,No,69,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Credit card (automatic),19.95,1399.35,Two year,No
3750-YHRYO,Male,20,0,Yes,Yes,7,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Mailed check,20.65,150,One year,No
6637-KYRCV,Female,20,0,Yes,Yes,5,No,No,DSL,No,Yes,No,No,No,No,Yes,Electronic check,30.5,167.2,Month-to-month,No
5668-MEISB,Female,20,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,Credit card (automatic),106.1,7657.4,Two year,No
0129-QMPDR,Male,20,0,Yes,Yes,44,Yes,No,No,No ,No ,No ,No ,No ,No ,Yes,Bank transfer (automatic),20.5,865.05,One year,No
7188-CBBBA,Female,20,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Electronic check,95.5,6153.85,One year,No
5356-CSVSQ,Female,20,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No,Electronic check,64.6,174.2,Month-to-month,No
3221-CJMSG,Male,20,0,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Yes,Credit card (automatic),51.1,1269.6,Month-to-month,No
4720-VSTSI,Female,21,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),84.8,3862.55,Month-to-month,Yes
3219-JQRSL,Female,22,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),89.1,6352.4,Two year,No
2801-NISEI,Male,23,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Electronic check,54.95,1348.5,Month-to-month,No
3946-MHCZW,Male,24,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,No,Mailed check,50.9,50.9,Month-to-month,Yes
4623-ZKHLY,Male,25,0,Yes,No,22,Yes,No,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),20.45,471.55,Month-to-month,No
6732-VAILE,Male,26,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),85.95,5931.75,Two year,No
8201-AAXCB,Male,27,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,No,Electronic check,60.35,1404.65,Month-to-month,No
7696-CFTAT,Male,28,0,Yes,Yes,37,Yes,No,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.8,726.1,Two year,No
1845-CSBRZ,Female,29,1,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,No,Bank transfer (automatic),85.35,1961.6,Month-to-month,No
2123-VSCOT,Female,30,0,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),72.1,4194.85,Two year,No
6651-AZVTJ,Male,31,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,99.8,4872.45,Month-to-month,Yes
4566-GOLUK,Male,32,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),107.35,5118.95,Month-to-month,Yes
2484-DGXPZ,Female,33,0,Yes,Yes,31,Yes,No,No,No,No,No,No,No,No,Yes,Mailed check,19.55,658.95,Month-to-month,Yes
2018-QKYGT,Male,34,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,81.05,81.05,Month-to-month,No
2792-VPPET,Male,20,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Yes,Electronic check,20.5,76.95,Month-to-month,No
7409-JURKQ,Female,21,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),111.8,5809.75,One year,No
3247-MHJKM,Male,22,0,No,No,1,Yes,No,No,No,No,No,No,No,No,No,Mailed check,20.2,20.2,Month-to-month,No
1964-SVLEA,Male,23,0,No,No,20,Yes,No,No,No,No,No,No,No,No,Yes,Mailed check,19.7,415.9,One year,No
4587-NUKOX,Female,24,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Yes,Electronic check,79.1,246.5,Month-to-month,Yes
7297-DVYGA,Female,25,0,No,No,51,Yes,No,No,No ,No ,No ,No ,No ,No ,Yes,Bank transfer (automatic),19.85,996.95,One year,No
2239-CGBUZ,Female,26,0,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),60.5,3145.15,One year,No
0854-UYHZD,Female,27,0,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,No,Mailed check,19.55,265.3,Two year,No
7243-LCGGZ,Female,28,0,No,No,1,Yes,No,No,No,No,No,No,No,No,No,Mailed check,20.9,20.9,Month-to-month,No
8267-KFGYD,Male,29,0,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Yes,Mailed check,21.05,21.05,Month-to-month,No
4890-VMUAV,Male,30,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Electronic check,71.5,4576.3,One year,No
9261-WDCAF,Male,31,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,No,Mailed check,54.65,189.1,Month-to-month,No
3764-MNMOI,Male,32,0,No,No,46,Yes,No,No,No,No,No,No,No,No,No,Credit card (automatic),19.2,908.15,Two year,No
7442-YGZFK,Male,33,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Credit card (automatic),49.8,49.8,Month-to-month,No
0420-BWTPW,Male,34,0,No,Yes,8,No,No ,DSL,No,No,No,No,No,No,No,Mailed check,25.5,215.2,Month-to-month,Yes
8229-BUJHX,Female,35,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,No,Bank transfer (automatic),20.5,1500.95,Two year,No
7449-HVPIV,Male,36,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Credit card (automatic),90.4,5099.15,Month-to-month,No
5504-WSIUR,Female,37,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Bank transfer (automatic),90.25,6385.95,One year,No
8183-ONMXC,Female,38,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,Electronic check,80.75,159.45,Month-to-month,Yes
8466-PZBLH,Male,39,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,Bank transfer (automatic),104.6,6885.75,Two year,No
9614-RMGHA,Male,40,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),91.85,5940.85,Month-to-month,Yes
8735-IJJEG,Male,20,0,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,No,Credit card (automatic),50.2,668.85,Month-to-month,No
0564-MUUQK,Female,21,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),95.5,1916.2,Month-to-month,No
5054-IEXZT,Male,22,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,75.35,75.35,Month-to-month,Yes
5834-ASPWA,Male,23,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,75.45,75.45,Month-to-month,Yes
0701-RFGFI,Female,24,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),95.4,4613.95,Month-to-month,No
0019-EFAEP,Female,25,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),101.3,7261.25,Two year,No
5619-PTMIK,Female,26,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Electronic check,53.1,2459.8,Month-to-month,No
3737-XBQDD,Male,27,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),84.85,2048.8,Month-to-month,No
5882-CMAZQ,Female,28,0,Yes,Yes,5,No,No ,DSL,No,Yes,No,Yes,No,No,No,Electronic check,34.25,163.55,Month-to-month,No
5846-QFDFI,Female,29,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,No,Credit card (automatic),88.6,2888.7,Month-to-month,No
4445-KWOKW,Female,30,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Bank transfer (automatic),60.15,2421.6,One year,No
3511-APPBJ,Male,31,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),99.95,2292.75,One year,No
7967-HYCDE,Male,32,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,No,Bank transfer (automatic),70.7,553.4,Month-to-month,No
2430-RRYUW,Male,33,0,No,No,66,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Mailed check,54.8,3465.7,One year,No
3948-XHGNA,Male,34,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Bank transfer (automatic),49.55,1210.4,Month-to-month,Yes
3723-BFBGR,Male,35,1,No,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Credit card (automatic),54.8,1291.3,Month-to-month,No
0565-IYCGT,Male,36,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),78.6,5356.45,One year,Yes
5447-WZAFP,Female,37,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Mailed check,100.3,5200.8,One year,No
5110-CHOPY,Female,38,0,No,No,60,No,No,DSL,Yes,No,Yes,No,Yes,Yes,No,Electronic check,53.6,3237.05,Two year,No
5445-UTODQ,Female,39,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,81.1,576.65,Month-to-month,Yes
4425-OWHWB,Female,40,0,No,No,20,Yes,No,No,No,No,No,No,No,No,Yes,Credit card (automatic),19.35,433.75,One year,No
7892-QVYKW,Female,41,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No,Electronic check,85.6,1868.4,Month-to-month,No
9675-ICXCT,Male,42,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,80.8,5728.55,Two year,No
1024-VRZHF,Male,43,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.95,825.7,Month-to-month,Yes
4703-MQYKT,Male,44,0,No,No,21,Yes,No,No,No,No,No,No,No,No,No,Mailed check,19.6,390.4,Two year,No
9497-QCMMS,Male,45,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,93.55,93.55,Month-to-month,Yes
5692-ICXLW,Male,46,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,Electronic check,90.7,2845.15,Month-to-month,No
0602-DDUML,Female,47,0,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,No,Mailed check,69.75,3894.4,Two year,No
2208-MPXIO,Female,48,0,Yes,Yes,45,Yes,No,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),20.0,886.4,Two year,No
1960-UYCNN,Male,49,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Electronic check,95.25,1021.55,Month-to-month,No
0348-SDKOL,Female,50,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),102.1,5885.4,Month-to-month,Yes
3190-FZATL,Male,51,0,No,Yes,14,Yes,No,No,No,No,No,No,No,No,No,Mailed check,19.95,268.4,Month-to-month,No
7336-RLLRH,Male,52,0,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,No,Mailed check,80.85,2204.35,One year,No
4373-MAVJG,Female,20,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes,Bank transfer (automatic),90.9,1259,Month-to-month,Yes
8901-HJXTF,Female,21,0,Yes,Yes,12,No,No ,DSL,No,Yes,No,No,No,No,No,Mailed check,29.2,309.1,Month-to-month,Yes
7710-JSYOA,Female,22,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),93.3,6398.05,Two year,No
5419-KLXBN,Female,23,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),89.15,2257.75,Month-to-month,Yes
3424-NMNBO,Male,24,1,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,108.85,6287.25,One year,Yes
9885-MFVSU,Female,25,0,Yes,Yes,35,No,No ,DSL,Yes,No,No,Yes,Yes,No,Yes,Credit card (automatic),46.35,1662.05,Two year,No
4514-GFCFI,Female,26,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,84.75,1350.15,Month-to-month,Yes
0607-MVMGC,Male,27,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,Credit card (automatic),78.75,3600.65,One year,No
3365-SAIGS,Female,28,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,Electronic check,83.55,1329.15,Month-to-month,No
9828-AOQLM,Female,29,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Yes,Electronic check,45.7,45.7,Month-to-month,Yes
8022-BECSI,Male,30,0,No,No,22,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Mailed check,19.6,422.5,One year,No
8000-REIQB,Female,31,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.95,69.95,Month-to-month,Yes
9993-LHIEB,Male,32,0,Yes,Yes,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,No,Mailed check,67.85,4627.65,Two year,No
0266-CLZKZ,Female,33,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),105.65,6717.9,Two year,No
7615-ESMYF,Female,34,0,Yes,No,2,No,No ,DSL,No,No,No,No,Yes,Yes,No,Electronic check,44.6,97.1,Month-to-month,Yes
