SeniorCitizen,Partner,Dependents,Tenure,Customer ID
0,No,No,48,6339-RZCBJ
1,No,No,2,4424-TKOPW
1,Yes,No,12,4415-WNGVR
0,Yes,No,60,2522-AHJXR
0,No,No,55,0412-UCCNP
0,No,No,1,1816-FLZDK
0,No,No,1,7096-UCLNH
0,No,No,4,8443-ZRDBZ
0,No,No,1,9136-ALYBR
0,No,No,42,4615-PIVVU
0,No,No,1,8885-QSQBX
0,No,No,7,7479-NITWS
0,No,No,3,8617-ENBDS
0,Yes,No,72,9385-NXKDA
0,No,No,15,0430-IHCDJ
0,Yes,No,4,2959-MJHIC
0,No,No,11,6674-KVJHG
0,No,No,5,1814-DKOLC
1,No,No,1,4201-JMNGR
0,Yes,No,72,9351-HXDMR
0,Yes,No,55,3537-HPKQT
0,Yes,Yes,40,2129-ALKBS
0,Yes,No,57,5821-MMEIL
0,No,No,1,5960-WPXQM
0,Yes,No,1,0684-AOSIH
0,No,No,1,8260-NGFNY
1,Yes,Yes,52,1309-XGFSN
1,No,No,41,1866-RZZQS
0,Yes,No,43,6968-URWQU
0,Yes,Yes,47,4742-TXUEX
0,No,No,3,9631-XEYKE
1,Yes,Yes,66,8631-NBHFZ
0,Yes,Yes,55,1335-MXCSE
0,No,No,29,8873-TMKGR
0,No,Yes,12,8800-JOOCF
0,Yes,No,66,1469-LBJQJ
1,No,No,35,4958-XCBDQ
1,Yes,No,10,8337-UPOAQ
0,Yes,Yes,27,0064-YIJGF
0,No,No,58,2386-OWURY
0,Yes,No,54,1725-IQNIY
0,No,No,9,0310-VQXAM
0,No,No,2,6598-RFFVI
0,No,No,6,3453-RTHJQ
1,No,No,26,6712-OAWRH
0,No,No,9,6278-FEPBZ
0,Yes,No,8,4280-DLSHD
0,No,No,12,1508-DFXCU
0,No,No,15,8614-VGMMV
0,Yes,No,43,7868-BGSZA
0,No,No,42,2800-QQUSO
0,No,No,31,2930-UOTMB
0,No,Yes,66,7973-DZRKH
1,No,No,18,5914-DVBWJ
0,No,No,1,7698-YFGEZ
0,Yes,No,61,2533-QVMSK
0,No,No,10,9773-PEQBZ
1,No,No,1,8644-XLFBW
1,No,No,18,0650-BWOZN
0,Yes,No,24,8625-AZYZY
0,Yes,Yes,3,7785-RDVIG
0,No,No,50,9602-WCXPI
0,Yes,Yes,1,2903-YYTBW
0,No,No,2,3620-MWJNE
0,No,No,17,8573-JGCZW
0,Yes,Yes,69,6837-HAEVO
0,Yes,No,72,6701-YVNQG
0,No,No,3,9306-CPCBC
1,Yes,Yes,50,4304-XUMGI
0,No,No,53,9504-YAZWB
0,Yes,No,58,8819-ZBYNA
0,No,No,46,6174-NRBTZ
1,Yes,No,72,9481-IEBZY
1,No,No,1,1833-VGRUM
0,Yes,Yes,6,6137-NICCO
0,Yes,No,72,9065-ZCPQX
0,No,No,4,6402-EJMWF
0,Yes,Yes,52,3620-EHIMZ
0,Yes,Yes,0,3213-VVOLG
0,No,No,2,6870-ECSHE
0,Yes,No,65,8747-UDCOI
1,Yes,No,43,8374-XGEJJ
0,Yes,No,4,2656-TABEH
1,Yes,No,25,6946-LMSQS
0,Yes,No,51,4626-OZDTJ
0,No,No,12,9169-BSVIN
0,Yes,Yes,57,2325-ZUSFD
0,Yes,Yes,24,8194-PEEBY
0,Yes,No,64,6872-HXFNF
0,No,No,4,3932-CMDTD
0,No,No,26,7714-YXSMB
0,Yes,Yes,15,8387-UGUSU
1,Yes,No,64,1080-BWSYE
1,Yes,No,36,4039-HEUNW
0,Yes,No,27,1194-HVAIF
1,Yes,No,1,0812-WUPTB
0,No,No,35,3594-UVONA
0,No,No,4,0004-TLHLJ
0,Yes,Yes,8,1767-TGTKO
0,No,No,10,8439-LTUGF
0,No,No,2,8805-JNRAZ
0,Yes,No,58,5089-IFSDP
0,Yes,No,51,6418-HNFED
0,Yes,Yes,46,0206-OYVOC
0,No,No,1,7291-CDTMJ
0,No,No,46,7128-GGCNO
0,Yes,No,50,0237-YFUTL
0,Yes,Yes,53,7691-KGKGP
0,Yes,No,61,6710-HSJRD
0,No,No,5,3675-EQOZA
0,No,No,47,0840-DCNZE
0,No,No,54,1732-FEKLD
0,No,Yes,19,9862-KJTYK
0,No,Yes,26,0479-HMSWA
0,Yes,Yes,70,5854-KSRBJ
0,Yes,No,17,0365-BZUWY
0,No,No,30,4817-VYYWS
0,No,Yes,1,5701-SVCWR
0,Yes,Yes,19,3129-AAQOU
0,Yes,No,26,4922-CVPDX
0,Yes,Yes,21,1396-QWFBJ
0,Yes,No,50,1357-BIJKI
0,Yes,No,68,1099-BTKWT
0,No,No,3,5299-SJCZT
0,Yes,Yes,9,2018-PZKMU
0,Yes,Yes,51,7340-KEFQE
0,No,No,9,4570-QHXHL
1,Yes,Yes,41,2403-BCASL
0,No,No,22,7392-YYPYJ
0,Yes,Yes,21,2898-LSJGD
0,Yes,Yes,71,2223-GDSHL
0,No,No,1,7359-PTSXY
0,Yes,Yes,26,9470-RTWDV
0,Yes,No,71,2176-OSJUV
0,No,No,4,9348-YVOMK
0,No,No,12,8104-OSKWT
0,Yes,No,18,4521-YEEHE
0,No,No,3,4090-KPJIP
1,Yes,No,72,3786-WOVKF
0,No,No,11,4503-BDXBD
0,No,No,1,6086-ESGRL
0,No,No,13,2592-HODOV
0,Yes,No,72,3886-CERTZ
0,Yes,No,42,7995-ZHHNZ
0,No,No,17,3824-RHKVR
1,No,No,7,5816-SCGFC
0,Yes,No,68,5989-AXPUC
0,Yes,Yes,56,4979-HPRFL
0,Yes,Yes,38,8590-OHDIW
0,Yes,Yes,72,8015-IHCGW
0,No,No,48,2332-TODQS
1,Yes,No,52,9278-VZKCD
0,Yes,Yes,35,8008-OTEZX
0,Yes,No,67,2773-OVBPK
0,No,No,1,5999-LCXAO
0,No,No,53,5206-XZZQI
0,Yes,Yes,34,4803-LBYPN
0,No,No,3,5759-RCVCB
0,Yes,No,1,6372-RFVNS
0,No,No,19,2139-FQHLM
1,Yes,No,60,8261-GWDBQ
0,No,No,11,1093-YSWCA
0,No,No,47,8938-UMKPI
0,No,No,18,0991-BRRFB
0,Yes,Yes,60,3882-IYOIJ
0,Yes,No,72,8749-TZYEC
0,No,No,39,1755-FZQEC
0,Yes,No,59,3115-JPJDD
0,Yes,Yes,2,5600-KTXFM
1,No,No,1,3871-IKPYH
0,Yes,Yes,20,6319-IEJWJ
0,No,No,6,9025-AOMKI
0,No,No,71,6339-TBELP
0,Yes,No,24,7964-YESJC
1,Yes,No,67,6173-GOLSU
0,No,No,1,5275-SQEIZ
0,Yes,Yes,48,7716-YTYHG
0,Yes,No,37,9938-ZREHM
0,No,No,11,7950-XWOVN
0,Yes,No,3,4390-KYULV
0,Yes,No,18,4647-MUZON
0,Yes,Yes,50,9702-AIUJO
0,Yes,Yes,67,8849-PRIQJ
0,Yes,No,25,8851-RAGOV
1,No,No,2,1304-NECVQ
0,No,No,9,5396-IZEPB
0,No,Yes,10,1729-VLAZJ
0,Yes,No,70,8285-ABVLB
0,No,No,9,0701-TJSEF
0,No,No,4,5712-VBOXD
0,No,No,2,6629-LADHQ
0,No,Yes,1,8945-GRKHX
0,No,No,19,1559-DTODC
0,Yes,Yes,7,4797-MIWUM
0,No,No,1,6959-UWKHF
1,No,No,1,8720-RQSBJ
0,Yes,Yes,9,4537-CIBHB
0,No,No,3,3815-SLMEF
0,No,No,9,5154-VEKBL
0,No,No,5,4324-AHJKS
0,Yes,Yes,56,4355-CVPVS
0,No,Yes,18,4495-LHSSK
1,No,No,49,5655-JSMZM
0,Yes,No,70,5915-ANOEI
0,No,No,72,9861-PDSZP
1,No,No,6,4505-EXZHB
1,Yes,No,17,7225-CBZPL
0,Yes,No,29,6704-UTUKK
0,Yes,No,6,4587-VVTOX
0,Yes,No,63,2019-HDCZY
0,Yes,No,16,4652-NNHNY
0,No,No,59,8788-DOXSU
0,No,No,3,7404-JLKQG
0,No,No,8,7421-ZLUPA
1,Yes,No,7,8972-HJWNV
0,No,No,68,3274-NSDWE
0,Yes,Yes,68,2632-IVXVF
1,Yes,No,52,3692-JHONH
0,Yes,Yes,72,8915-NNTRC
0,Yes,No,32,5914-GXMDA
0,Yes,No,72,7463-IFMQU
0,Yes,Yes,1,2920-RNCEZ
0,Yes,Yes,42,2541-YGPKE
0,No,No,25,8515-OCTJS
0,No,No,45,5382-TEMLV
0,Yes,Yes,43,3441-CGZJH
0,Yes,No,37,9592-ERDKV
1,No,No,20,2860-RANUS
0,No,No,4,5261-QSHQM
0,Yes,No,63,4778-IZARL
0,No,No,3,0432-CAJZV
0,Yes,Yes,66,7008-LZVOZ
0,No,No,28,8868-WOZGU
1,No,No,8,1200-TUZHR
0,No,Yes,71,9365-CSLBQ
0,No,No,1,1334-FJSVR
0,Yes,Yes,72,5884-FBCTL
1,Yes,No,16,7130-CTCUS
0,Yes,No,66,6242-FEGFD
0,No,No,11,7625-XCQRH
0,No,No,51,6194-HBGQN
0,No,Yes,8,7634-WSWDB
0,No,No,14,6986-IXNDM
0,No,No,4,1731-TVIUK
0,No,No,70,2987-BJXIK
0,No,Yes,70,9769-TSBZE
1,Yes,No,54,0406-BPDVR
0,No,Yes,28,0618-XWMSS
0,No,No,24,1395-WSWXR
0,Yes,No,69,6023-GSSXW
0,Yes,Yes,42,6752-APNJL
1,No,No,2,5276-KQWHG
1,No,No,39,0420-HLGXF
0,Yes,Yes,45,7446-KQISO
0,Yes,Yes,72,9823-EALYC
0,No,No,38,0582-AVCLN
0,Yes,No,72,5803-NQJZO
0,No,No,1,2565-JSLRY
0,Yes,Yes,72,2607-DHDAK
0,Yes,No,55,1073-XXCZD
0,Yes,Yes,51,0743-HRVFF
0,No,No,63,4006-HKYHO
0,No,No,1,3727-JEZTU
0,Yes,Yes,23,8143-ETQTI
0,No,No,1,6689-KXGBO
0,No,No,2,9667-TKTVZ
1,No,No,52,3657-COGMW
0,No,No,36,8570-KLJYJ
0,No,No,1,7754-IXRMC
0,No,No,28,9473-CBZOP
0,Yes,Yes,7,2969-WGHQO
0,No,No,14,6615-NGGZJ
1,Yes,No,72,4334-HOWRP
0,Yes,Yes,1,4255-DDUOU
0,No,No,10,5863-OOKCL
0,No,No,42,1686-STUHN
0,No,No,7,1329-VHWNP
0,No,No,4,2984-MIIZL
0,Yes,Yes,72,0266-GMEAO
0,Yes,No,20,5590-YRFJT
0,No,No,63,5574-NXZIU
0,No,No,56,0019-GFNTW
0,No,Yes,5,4256-ZWTZI
0,Yes,No,72,8309-PPCED
1,Yes,Yes,68,4098-NAUKP
0,Yes,Yes,67,5196-WPYOW
0,Yes,Yes,8,4608-LCIMN
0,Yes,Yes,52,1485-YDHMM
0,Yes,Yes,18,4054-CUMIA
0,Yes,Yes,59,0603-TPMIB
0,No,No,60,2525-GVKQU
0,No,No,7,8161-QYMTT
0,Yes,Yes,59,9581-GVBXT
0,No,No,46,5862-BRIXZ
0,No,No,5,5404-GGUKR
1,Yes,No,59,3308-JSGML
0,Yes,No,70,2126-GSEGL
0,No,No,14,3677-TNKIO
0,No,No,44,0440-QEXBZ
0,Yes,No,64,2434-EEVDB
0,Yes,Yes,58,6762-QVYJO
1,Yes,No,46,6199-IWKGC
1,Yes,No,58,2675-DHUTR
0,Yes,No,72,8152-VETUR
1,No,No,30,9667-EQRXU
1,No,No,11,7446-YPODE
1,No,No,34,9522-BNTHX
0,No,No,54,4676-WLUHT
0,No,No,3,3329-WDIOK
0,Yes,Yes,72,7980-MHFLQ
0,Yes,Yes,40,2873-ZLIWT
0,Yes,Yes,2,3415-TAILE
0,Yes,Yes,54,0757-WCUUZ
0,No,No,14,1629-DQQVB
0,No,No,1,1915-IOFGU
0,No,No,10,3045-XETSH
0,No,No,1,0374-AACSZ
0,No,No,1,7239-HZZCX
0,No,No,56,4872-VXRIL
0,Yes,No,68,9140-CZQZZ
0,Yes,Yes,14,3423-HHXAO
0,Yes,Yes,68,9938-TKDGL
1,Yes,No,55,0531-ZZJWQ
0,No,No,16,6537-QLGEX
1,No,No,9,2688-BHGOG
0,Yes,Yes,14,7683-CBDKJ
1,Yes,No,58,0946-CLJTI
0,No,No,53,3160-TYXLT
0,Yes,No,70,1325-USMEC
1,Yes,Yes,14,0916-QOFDP
0,Yes,Yes,22,0628-CNQRM
0,Yes,No,10,5606-AMZBO
0,Yes,Yes,29,6199-IPCAO
0,No,No,1,7665-TOALD
0,Yes,No,49,0112-QWPNC
1,Yes,No,68,0324-BRPCJ
0,No,No,1,2777-PHDEI
0,No,No,30,5640-CAXOA
0,Yes,No,72,2235-EZAIK
0,No,No,10,3847-BAERP
0,No,No,7,1196-AMORA
0,No,No,9,4282-YMKNA
0,No,Yes,1,1453-RZFON
0,No,No,20,8263-OKETD
0,No,No,1,0670-KDOMA
0,No,No,29,2476-YGEFM
0,No,No,1,8687-BAFGU
0,No,No,3,0641-EVBOJ
0,No,No,20,0829-XXPLX
0,No,Yes,64,9974-JFBHQ
0,No,No,1,5356-RHIPP
0,No,No,6,6624-JDRDS
0,Yes,No,50,0608-JDVEC
0,No,No,6,9780-FKVVF
0,Yes,Yes,7,1919-RTPQD
0,Yes,Yes,72,5214-NLTIT
0,Yes,No,8,3345-PBBFH
0,Yes,Yes,67,5055-BRMNE
1,Yes,No,24,9189-JWSHV
0,Yes,No,72,2190-PHBHR
0,Yes,Yes,33,2650-GYRYL
0,No,No,2,0746-JTRFU
0,Yes,No,70,5208-FVQKB
0,No,No,22,7184-LRUUR
0,No,No,59,6627-CFOSN
0,No,No,36,3982-JGSFD
0,Yes,Yes,51,1574-DYCWE
0,Yes,No,53,7247-XOZPB
0,Yes,Yes,20,2466-FCCPT
0,Yes,No,63,6211-WWLTF
0,No,No,40,4826-TZEVA
0,No,No,35,6016-NXBNJ
0,Yes,Yes,26,9138-EFSMO
1,Yes,No,27,0576-WNXXC
0,No,Yes,53,4632-XJMEX
1,Yes,No,34,8910-LEDAG
1,Yes,No,19,3452-GWUIN
0,Yes,No,43,2716-GFZOR
0,Yes,Yes,6,3724-UCSHY
0,No,Yes,56,8626-XHBIE
0,No,No,57,4628-CTTLA
0,Yes,Yes,34,3192-LNKRK
0,No,No,10,4439-YRNVD
0,No,No,1,2876-VBBBL
0,No,No,13,6834-NXDCA
0,No,No,56,2208-UGTGR
0,Yes,No,55,3005-TYFRD
0,Yes,Yes,36,8670-MEFCP
0,Yes,No,47,3079-BCHLN
0,Yes,Yes,12,7777-UNYHB
0,No,No,1,5597-GLBUC
1,No,No,24,7278-CKDNC
0,No,No,63,2748-MYRVK
1,No,No,35,8450-UYIBU
0,No,No,67,2969-VAPYH
0,No,No,25,4822-YCXMX
0,No,No,21,7181-OQCUT
0,No,No,13,8474-UMLNT
0,Yes,No,35,9821-POOTN
1,Yes,No,71,3836-FZSDJ
0,No,No,29,9142-XMYJH
0,Yes,No,71,6559-ILWKJ
1,Yes,No,7,0187-QSXOE
1,No,No,57,7733-UDMTP
0,Yes,No,65,2649-HWLYB
0,No,No,27,5214-CHIWJ
0,No,No,6,4229-CZMLL
1,No,No,72,6904-JLBGY
0,No,No,1,2465-BLLEU
0,No,No,11,1685-VAYJF
0,Yes,Yes,39,8874-EJNSR
1,No,No,59,6917-YACBP
0,No,No,26,5049-MUBWG
1,No,No,2,4223-WOZCM
0,Yes,Yes,72,0769-MURVM
0,Yes,No,65,9253-VIFJQ
0,Yes,Yes,72,7030-FZTFM
0,No,No,6,9741-YLNTD
1,No,No,32,5917-RYRMG
0,Yes,No,50,5120-ZBLAI
0,Yes,No,61,1194-BHJYC
0,No,No,15,3663-MITLP
0,Yes,No,72,0906-QVPMS
0,No,No,9,9025-ZRPVR
0,No,No,1,1905-OEILC
0,No,No,12,7858-GTZSP
0,No,No,37,3285-UCQVC
0,Yes,Yes,61,6248-BSHKG
0,Yes,Yes,18,4685-TFLLS
0,No,Yes,21,3470-BTGQO
0,Yes,Yes,68,1209-VFFOC
1,No,No,12,8224-DWCKX
1,No,No,2,5482-PLVPE
0,Yes,No,62,4553-DVPZG
1,No,No,29,4902-OHLSK
0,No,Yes,1,6917-IAYHD
1,Yes,No,5,0495-ZBNGW
0,No,No,1,8620-RJPZN
0,No,Yes,62,7572-KPVKK
0,Yes,Yes,36,2642-MAWLJ
1,No,No,28,2357-COQEK
0,Yes,Yes,69,7103-ZGVNT
0,Yes,No,11,3737-GCSPV
0,Yes,No,63,2027-WKXMW
0,No,No,23,7137-NAXML
0,No,No,10,2428-ZMCTB
0,Yes,No,71,2961-VNFKL
1,No,No,45,1768-HNVGJ
0,Yes,Yes,70,6963-KQYQB
0,No,Yes,22,5934-RMPOV
0,Yes,Yes,52,1207-BLKSA
0,Yes,No,55,4088-YLDSU
0,No,No,65,8316-BBQAY
0,Yes,Yes,72,1166-PQLGG
0,Yes,No,10,3146-JTQHR
0,No,Yes,7,4291-YZODP
1,No,No,5,4395-PZMSN
0,Yes,Yes,24,6427-FEFIG
0,Yes,Yes,72,0017-IUDMW
0,No,No,21,8706-HRADD
0,Yes,No,69,9955-QOPOY
0,Yes,Yes,44,4385-ZKVNW
1,Yes,Yes,61,5446-DKWYW
1,No,No,24,2034-CGRHZ
0,No,No,1,5797-APWZC
0,No,No,6,3683-QKIUE
0,No,No,4,4228-ZGYUW
0,Yes,No,72,9031-ZVQPT
0,No,No,72,2990-IAJSV
1,Yes,No,14,8107-KNCIM
0,No,No,7,9027-YFHQJ
0,No,No,48,5176-LDKUH
0,Yes,Yes,55,4644-OBGFZ
0,No,No,1,7926-IJOOU
0,No,No,45,6480-YAGIY
0,No,No,3,4029-HPFVY
0,Yes,No,71,7602-DBTOU
0,Yes,No,8,5345-BMKWB
0,Yes,No,3,3519-ZKXGG
0,Yes,Yes,69,5457-COLHT
0,Yes,Yes,1,6416-TVAIH
1,Yes,No,72,5451-YHYPW
0,No,No,11,5108-ADXWO
0,No,No,71,7998-WNZEM
0,No,No,1,3066-RRJIO
0,Yes,No,33,4664-NJCMS
0,No,No,16,0307-BCOPK
1,Yes,No,56,7629-WFGLW
0,No,No,1,2542-HYGIQ
0,No,No,5,6715-OFDBP
0,Yes,Yes,57,5016-LIPDW
0,Yes,Yes,56,6481-LXPWL
0,No,No,8,1567-DSCIC
0,Yes,Yes,22,2150-UWTFY
0,No,No,1,6124-ACRHJ
0,No,Yes,40,9362-MWODR
0,Yes,Yes,46,9975-GPKZU
0,Yes,Yes,63,9625-RZFUK
0,Yes,Yes,68,5153-LXKDT
0,Yes,Yes,69,5161-UBZXI
0,Yes,No,56,1020-JPQOW
0,Yes,Yes,10,7919-ZODZZ
0,No,No,63,0565-JUPYD
0,Yes,Yes,24,6867-ACCZI
0,No,No,19,5939-XAIXZ
0,Yes,Yes,22,9054-FOWNV
0,Yes,No,29,2683-BPJSO
0,Yes,No,13,2157-MXBJS
0,Yes,No,70,8207-VVMYB
0,Yes,No,49,9732-EQMWY
1,Yes,No,43,9360-AHGNL
0,No,No,3,1087-UDSIH
0,Yes,Yes,42,5269-NRGDP
0,No,No,57,6195-MELTI
1,No,No,2,5485-WUYWF
0,Yes,No,72,2121-JAFOM
1,No,No,46,8818-DOPVL
1,Yes,No,66,2632-UCGVD
0,No,No,62,5445-PZWGX
0,Yes,No,72,1227-UDMZR
0,Yes,Yes,35,5198-HQAEN
0,Yes,No,17,9170-CCKOU
0,Yes,No,72,2167-FQSTQ
0,Yes,Yes,28,2819-GWENI
0,Yes,No,56,1043-YCUTE
0,No,No,31,3814-MLAXC
0,No,No,45,3572-UUHRS
0,No,No,1,2692-PFYTJ
0,No,No,2,1226-UDFZR
0,No,No,6,5955-EPOAZ
0,Yes,No,48,6821-JPCDC
0,Yes,Yes,25,8815-LMFLX
0,Yes,Yes,64,9135-HSWOC
0,No,No,50,8582-KRHPJ
0,Yes,Yes,52,5811-IWXYM
1,Yes,No,4,7044-YAACC
1,No,No,32,8189-XRIKE
0,Yes,Yes,45,1506-YJTYT
0,Yes,No,9,4123-DVHPH
1,Yes,No,66,6425-YQLLO
0,No,Yes,3,5442-UTCVD
0,No,No,54,2228-BZDEE
0,Yes,Yes,1,7734-DBOAI
0,Yes,Yes,64,2789-CZANW
1,No,No,31,2091-RFFBA
0,No,No,14,2114-MGINA
0,No,No,12,7596-LDUXP
1,Yes,No,67,3740-RLMVT
0,Yes,Yes,35,4489-SNOJF
0,No,No,45,2192-OZITF
0,No,No,10,5651-CPDND
1,No,No,29,2186-QZEYA
0,No,No,24,1131-ALZWV
0,Yes,Yes,66,7729-XBTWX
0,No,No,51,9134-WYRVP
0,Yes,No,45,3284-SVCRO
0,Yes,No,49,9732-OUYRN
0,Yes,No,29,0559-CKHUS
0,Yes,Yes,40,2931-SVLTV
1,No,No,37,6899-PPEEA
0,No,No,25,7504-UWHNB
0,No,No,22,2582-FFFZR
0,No,No,72,8908-NMQTX
0,No,No,7,2187-LZGPL
0,Yes,Yes,33,1431-AIDJQ
0,No,No,23,6288-LBEAR
1,No,No,24,4597-NUCQV
0,No,No,1,9019-QVLZD
0,No,No,69,8413-YNHNV
0,No,Yes,3,5808-TOTXO
0,No,No,56,4369-NYSCF
0,No,No,65,6333-YDVLT
0,Yes,No,71,5324-KTGCG
1,No,No,14,5599-HVLTW
0,No,No,2,7394-LWLYN
0,No,No,32,3707-LRWZD
0,No,No,40,6873-UDNLD
0,No,No,1,2700-LUEVA
0,No,No,1,1455-ESIQH
0,No,No,7,0958-YHXGP
0,Yes,No,15,1101-SSWAG
0,Yes,Yes,17,2979-SXESE
0,No,No,19,4013-TLDHQ
0,No,No,71,5743-KHMNA
0,Yes,Yes,54,4194-FJARJ
0,Yes,No,31,5325-UWTWJ
0,No,No,11,3969-GYXEL
1,No,No,18,9208-OLGAQ
1,No,No,72,3244-CQPHU
1,No,No,71,2674-MLXMN
1,No,No,5,9708-HPXWZ
0,Yes,No,38,6992-TKNYO
0,No,Yes,5,4468-YDOVK
1,No,No,2,3754-DXMRT
1,No,No,52,5792-JALQC
1,No,No,8,7130-VTEWQ
0,No,No,68,2200-DSAAL
0,Yes,Yes,69,4302-ZYFEL
0,Yes,No,42,9351-LZYGF
0,No,No,50,4366-CTOUZ
0,No,No,1,6121-VZNQB
1,Yes,No,1,7903-CMPEY
0,Yes,No,33,1518-OMDIK
0,No,No,7,6671-NGWON
0,Yes,Yes,64,0595-ITUDF
0,No,No,1,6996-KNSML
0,No,No,59,1955-IBMMB
0,Yes,No,6,0096-BXERS
0,No,No,3,3806-YAZOV
0,Yes,No,15,7998-ZLXWN
0,Yes,Yes,13,6253-WRFHY
0,No,No,23,9133-AYJZG
1,Yes,No,31,2675-OTVVJ
0,No,No,29,8680-CGLTP
0,Yes,No,49,8430-TWCBX
0,Yes,No,56,5018-GWURO
0,No,No,63,6741-QRLUP
0,Yes,No,63,4737-HOBAX
1,Yes,Yes,24,0537-QYZZN
1,Yes,No,36,3340-QBBFM
1,No,No,9,1704-NRWYE
0,No,No,3,2592-SEIFQ
0,Yes,No,21,8200-KLNYW
0,Yes,Yes,13,3372-CDXFJ
0,Yes,Yes,1,4781-ZXYGU
0,Yes,Yes,25,7632-YUTXB
0,Yes,Yes,71,2718-YSKCS
0,No,No,66,9896-UYMIE
0,No,No,45,0853-NWIFK
0,Yes,No,22,8212-CRQXP
0,Yes,No,67,6980-CDGFC
0,Yes,No,68,7691-XVTZH
0,Yes,Yes,0,2520-SGTTA
1,No,No,49,7481-ATQQS
1,No,No,4,2277-VWCNI
0,Yes,No,63,1088-CNNKB
0,Yes,No,2,8642-GVWRF
0,No,No,21,1930-BZLHI
0,Yes,Yes,55,3400-ESFUW
0,No,Yes,1,5868-YTYKS
0,No,No,17,3525-DVKFN
0,No,No,30,1482-OXZSY
0,Yes,Yes,22,0377-JBKKT
0,No,No,9,5778-BVOFB
0,Yes,Yes,1,3373-YZZYM
0,Yes,No,21,2057-ZBLPD
0,No,No,19,0228-MAUWC
0,Yes,Yes,69,5502-RLUYV
1,No,No,1,0023-HGHWL
0,Yes,No,72,7663-YJHSN
0,Yes,Yes,70,4915-BFSXL
0,No,No,66,3086-RUCRN
0,Yes,Yes,7,5215-LNLDJ
1,Yes,Yes,46,7576-JMYWV
0,No,No,39,9039-RBEEE
0,Yes,Yes,32,0257-KXZGU
0,No,No,24,1307-ATKGB
0,Yes,Yes,6,8417-FMLZI
0,No,No,37,3714-XPXBW
0,No,Yes,8,1850-AKQEP
0,Yes,Yes,72,2824-DXNKN
1,Yes,No,71,5227-JSCFE
0,Yes,No,16,0848-ZGQIJ
0,Yes,No,57,3621-CHYVB
0,No,No,66,8042-RNLKO
1,No,No,17,1792-UXAFY
0,No,Yes,21,5372-FBKBN
0,Yes,No,66,0420-TXVSG
0,Yes,No,17,6217-TOWGS
0,No,Yes,1,0515-YPMCW
0,Yes,No,58,0378-XSZPU
0,Yes,Yes,8,1045-LTCYT
0,No,No,27,1544-JJMYL
0,Yes,No,34,4636-JGAAI
0,No,No,30,6874-SGLHU
0,No,No,33,5951-AOFIH
0,No,Yes,1,4729-XKASR
0,Yes,Yes,14,3059-NGMXB
0,No,Yes,16,8652-YHIYU
0,No,No,49,5278-PNYOX
0,Yes,Yes,19,5449-FIBXJ
0,Yes,Yes,70,3486-HOOGQ
0,Yes,Yes,32,5061-PBXFW
0,No,No,18,8630-FJLIB
0,No,No,37,3891-NLXJB
0,No,No,4,4749-OJKQU
0,Yes,No,16,0577-WHMEV
0,Yes,No,17,5453-AXEPF
0,No,Yes,19,3639-XJHKQ
0,Yes,No,60,3716-LRGXK
0,Yes,Yes,51,2263-SFSQZ
0,Yes,Yes,28,9950-MTGYX
0,No,No,43,3397-AVTKU
0,Yes,No,42,4825-FUREZ
0,No,No,3,9837-BMCLM
0,No,No,1,2672-OJQZP
0,No,No,3,0137-UDEUO
0,No,No,63,3134-DSHVC
1,No,No,3,6161-UUUTA
0,Yes,No,68,7821-DPRQE
1,No,No,30,6543-XRMYR
0,No,No,60,2001-EWBQU
0,No,No,15,4925-LMHOK
1,No,No,45,1608-GMEWB
0,Yes,No,70,6695-AMZUF
0,Yes,No,10,1455-UGQVH
0,No,No,4,8410-BGQXN
0,No,No,1,8280-MQRQN
0,Yes,No,68,1619-YWUBB
0,Yes,Yes,22,7611-YKYTC
0,Yes,Yes,38,2037-SGXHH
0,No,No,1,3178-FESZO
0,Yes,No,18,0365-GXEZS
0,No,No,29,0082-OQIQY
0,No,No,16,6087-MVHJH
0,No,No,1,4603-JANFB
0,No,No,12,3018-TFTSU
0,No,No,31,3606-SBKRY
0,No,No,4,4806-KEXQR
0,Yes,No,48,0667-NSRGI
0,No,No,15,7083-YNSKY
0,No,No,50,6893-ODYYE
0,No,No,7,8242-JSVBO
1,Yes,No,41,2479-BRAMR
0,Yes,Yes,68,9541-ZPSEA
1,Yes,No,26,2665-NPTGL
0,No,No,57,1139-WUOAH
0,No,No,3,4693-VWVBO
0,No,No,1,7434-SHXLS
0,Yes,Yes,19,6937-GCDGQ
0,No,No,3,0988-JRWWP
0,No,No,59,5075-JSDKI
0,Yes,No,1,7908-QCBCA
0,Yes,No,42,8644-XYTSV
0,No,No,7,6711-FLDFB
0,Yes,No,67,3873-WOSBC
0,No,No,1,7465-ZZRVX
0,Yes,No,66,7975-JMZNT
0,No,No,61,7251-XFOIL
0,Yes,Yes,4,4116-IQRFR
1,Yes,No,42,3714-JTVOV
0,Yes,Yes,64,8259-DZLIZ
1,Yes,No,54,0442-ZXKVS
0,No,No,1,7853-WNZSY
0,Yes,Yes,54,3120-FAZKD
0,No,Yes,18,8606-OEGQZ
0,No,No,3,0225-ZORZP
0,No,No,1,4702-IOQDC
0,Yes,Yes,72,9489-JMTTN
1,Yes,No,60,0575-CUQOV
0,Yes,Yes,11,0967-BMLBD
0,No,Yes,12,6178-KFNHS
